url,name,price_idr,sold_count,rating,brand,cpu,cpu_full,ram_gb,storage_raw,ssd_gb,storage_type,nvme,screen_inch,resolution,display_type,touchscreen,gpu,gpu_type,os,battery_hours,condition,error
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-l13-g3-i7-1265u-ram-32gb-ssd-512gb-layar-ips-siap-pakai-windows-11-1731709636177987006,Laptop Lenovo ThinkPad L13 G3 | i7-1265U | RAM 32GB | SSD 512GB | Layar IPS | Siap Pakai | Windows 11,8499000,2,,Lenovo,Intel Core i7-1265u,Intel Core i7-1265u (12th Gen) – Cepat dan efisien RA,32,,512,SSD,Yes,,FHD,IPS,No,,Integrated,Windows 11 Pro,,Used,
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-l13-yoga-2nd-core-i5-gen-11-ram-16-ssd-512-ssd-256gb-19c40,Laptop Lenovo Thinkpad L13 Yoga 2nd Core i5 Gen 11 RAM 16 SSD 512 - SSD 256GB,6350000,100,5,Lenovo,i5-1145G7,Intel Core i5-1145G7 2.60 GHz Gen 11Th RAM 16GB LPDDR,16,SSD 512 GB | LAYAR 13 INC WUXGA PROC Int,512,SSD,No,,1920x1200,,Yes,Intel Iris Xe Graphics Keyboard US Backlite Original CAMERA ON,Integrated,WINDOWS 10,,Used,
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-l15-amd-ryzen-5-pro-4650u-ram-16gb-ssd-512-fhd-ips-ssd-256gb-8-gb-b988b,"Laptop Lenovo Thinkpad L15 AMD Ryzen 5 Pro 4650u RAM 16GB SSD 512 FHD IPS - SSD 256GB, 8 gb",3950000,70,5,Lenovo,AMD Ryzen 5 Pro 4650u,AMD Ryzen 5 Pro 4650u Spesifikasi : ● Processor A,8,SSD 256GB - 512GB ( Varian ) ● VGA Grap,256,SSD,No,15.6,1920x1080,IPS,No,,Integrated,Windows 11 Professional 64bit,,Used,
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-l380-yoga-core-i5-8th-gen-ram-16gb-ssd-win-10-ssd-256gb-8-gb,"Laptop Lenovo Thinkpad L380 YOGA Core i5 8th Gen RAM 16GB SSD Win 10 - SSD 256GB, 8 gb",2599000,80,4.9,Lenovo,i5 - 8265u,Intel Core i5 - 8265u 1.60GHz Up To 1.80 GHz * Operat,8,128GB / 256GB / 512GB,,SSD,No,13.3,1920 x 1080,IPS,No,,Integrated,Windows 10 Pro,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-l390-core-i5-8th-gen-ram-8gb-ssd-256-murah-slim,Laptop Lenovo Thinkpad L390 Core i5 8th Gen RAM 8GB SSD 256 Murah Slim,6499000,2,5,Lenovo,i5 8265u,Intel Core i5 8265u 1.60 GHz ( 8 Core ) -Memory DDR4,8,SSD 256GB ( FAST BOOTING ) -Layar 13.3,256,SSD,No,13.3,1366 x 768,,No,,Integrated,,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-l490-core-i5-8th-gen-ram-8gb-ssd-fhd-ips-win-10-ssd-128gb-8-gb-5311a,"Laptop Lenovo Thinkpad L490 Core i5 8th Gen RAM 8GB SSD FHD IPS Win 10 - SSD 128GB, 8 gb",2999000,50,5,Lenovo,i5 8250u,Intel Core i5 8250u 1.60 GHz ( 8 Core ) -Memory DDR4,8,SSD 128GB - 256GB - 512GB ( FAST BOOTIN,128,SSD,No,13.3,1920x1080,IPS,No,,Integrated,,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-l580-core-i5-8250u-ram-8gb-ssd-256-murah-mulus-8gb-ssd-256,Laptop Lenovo Thinkpad L580 Core i5 8250u RAM 8GB SSD 256 Murah Mulus - 8GB SSD 256,2950000,40,5,Lenovo,i5 8250u,Intel Core i5 8250u 1.60 GHz ( 8 Core ) -Memory DDR4,8,SSD 256GB ( FAST BOOTING ) -Layar 15.6,256,SSD,No,15.6,1366 x 768,,No,,Integrated,,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-p1-gen-2-core-i7-9750h-ram-32gb-quadro-t1000-nvme-256gb-16-gb,"Laptop Lenovo Thinkpad P1 Gen 2 Core i7 9750H RAM 32GB Quadro T1000 - NVME 256GB, 16 gb",9499000,22,5,Lenovo,INTEL Core i7-9750H,INTEL Core i7-9750H 12CPUS 2.60 UP TO 4.5GHZ 12CPUS -,16,SSD NVME 512GB SUPER FAST BOOT — Windows 10,512,SSD,Yes,15,1920 X 1080,IPS,No,,Dedicated,Windows 10,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-p14s-amd-ryzen-7-4750u-ram-16gb-ssd-512-fhd-ips-vga-amd-firepro-ssd-512gb-16-gb-85e0a,"Laptop Lenovo Thinkpad P14s AMD Ryzen 7 4750u RAM 16GB SSD 512 FHD IPS VGA AMD FirePro - SSD 512GB, 16 gb",5799000,100,4.9,Lenovo,AMD Ryzen 7 Pro 4750u,AMD Ryzen 7 Pro 4750u Spesifikasi : ● Processor A,16,SSD NVME 512GB ( Varian ) ● VGA Graphics : A,512,SSD,Yes,14,1920x1080,IPS,No,,Integrated,Windows 11 Professional 64bit,,Used,
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-p15-core-i7-gen-10-ram-32gb-ssd-512-vga-nvidia-quadro-full-hd-ips-touchscreen-1732458078546396606,Laptop Lenovo Thinkpad P15 Core i7 Gen 10 RAM 32GB SSD 512 VGA Nvidia Quadro Full HD IPS Touchscreen - RAM 16GB SSD 256,8899000,8,5,Lenovo,i7 10850H,Intel Core i7 10850H 2.70 GHz ( 12 CPU ) Memory DDR4L,4,SSD 512GB ( Varian ) Dual VGA : -VGA In,512,SSD,No,15,HD,IPS,Yes,NVIDIA Quadro T1000 4GB DDR5 Dedicated 128Bit Touchscreen Layar Sentuh 4K Resolusi Interface Bluetooth WiFi HDMI,Dedicated,Windows 11 Original Pro 64 Bit Office 2021,,Used,
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-p50-core-i7-ram-8gb-ssd-256-nvidia-4gb-fhd-ips-8gb-ssd-256gb,Laptop Lenovo Thinkpad P50 Core i7 RAM 8GB SSD 256 Nvidia 4GB FHD IPS - 8GB SSD 256GB,10500000,17,5,Lenovo,I7 6700HQ 6TH GEN Cocok untuk keperluan design grafis,INTEL CORE I7 6700HQ 6TH GEN Cocok untuk keperluan de,8,SSD 256GB RAM 8GB DDR4 Layar 15,256,SSD,No,6,1920x1080,IPS,No,,Dedicated,Windows 10 2 port Thunderbolt 3,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-p52s-core-i7-8650u-ram-32gb-ssd-nvidia-quadro-ssd-256gb-16-gb,"Laptop Lenovo Thinkpad P52s Core i7 8650u RAM 32GB SSD Nvidia Quadro - SSD 256GB, 16 gb",7500000,20,5,Lenovo,I7 8650u 8th GEN Cocok untuk keperluan design grafis,INTEL CORE I7 8650u 8th GEN Cocok untuk keperluan des,16,SSD 256GB - 512GB - 1TB ( Varian ) RAM,256,SSD,No,6,1920x1080,IPS,No,,Dedicated,Windows 10 Pro Original,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-t14-amd-ryzen-5-pro-4650u-ram-16gb-ssd-256-fhd-ips-vga-amd-radeon-touchscreen-1731355008099190637,Laptop Lenovo Thinkpad T14 AMD Ryzen 5 Pro 4650u RAM 16GB SSD 256 FHD IPS VGA AMD Radeon Touchscreen,4950000,1,5,Lenovo,,AMD Ryzen5 RAM 16GB SSD 256GB Touchscreen Layar 1,16,SSD 256GB Touchscreen Layar 14,256,SSD,No,,,,Yes,,Integrated,,,Used,
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-t14-amd-ryzen-5-pro-4650u-ram-16gb-ssd-512-fhd-ips-vga-amd-radeon-1734566831738029502,Laptop Lenovo Thinkpad T14 AMD Ryzen 5 Pro 4650u RAM 16GB SSD 512 FHD IPS VGA AMD Radeon - SSD 256GB,5000000,100,5,Lenovo,AMD Ryzen 5 Pro 4650u,AMD Ryzen 5 Pro 4650u Spesifikasi : ● Processor A,16,SSD NVME 512GB - 1 TB  ( Varian ) ● VGA Grap,512,SSD,Yes,14,1920x1080,IPS,No,,Integrated,Windows 11 Professional 64bit,,Used,
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-t14-core-i7-gen-10-ram-16gb-ssd-512-full-hd-ips-1730847793998890861,"Laptop Lenovo Thinkpad T14 Core i7 Gen 10 RAM 16GB SSD 512 Full HD IPS - SSD NVME 256GB, 16 gb",5499000,50,5,Lenovo,i7 10610,Intel Core i7 10610 1.80 GHz up to 2.30 GHz -Memory D,16,SSD NVME 256GB ( FAST BOOTING ) -Layar 14 in,256,SSD,Yes,14,1920x1080,IPS,No,,Integrated,,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-t14-g2-core-i5-gen-11-ram-16gb-ssd-512-fhd-ips-win-11-ssd-nvme-256gb-16-gb-e5705,"Laptop Lenovo Thinkpad T14 G2 Core i5 Gen 11 RAM 16GB SSD 512 FHD IPS Win 11 - SSD NVME 256GB, 16 gb",4999000,100,5,Lenovo,i5 1145G7,Intel Core i5 1145G7 2.60 GHz ( 8 CPUs ) Quad Core -M,16,SSD NVME 256GB - 1TB  ( FAST BOOTING ) -Laya,256,SSD,Yes,14,1920x1080,IPS,No,,Integrated,,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-t14-g2-core-i7-gen-11-ram-16gb-ssd-512-fhd-ips-win-11-1731193432894965613,"Laptop Lenovo Thinkpad T14 G2 Core i7 Gen 11 RAM 16GB SSD 512 FHD IPS Win 11 - SSD NVME 256GB, 16 gb",5999000,80,4.9,Lenovo,i7 1185G7,Intel Core i7 1185G7 3.00 GHz ( 8 CPUs ) Quad Core -M,16,SSD NVME 256GB - 1TB  ( FAST BOOTING ) -Laya,256,SSD,Yes,14,1920x1080,IPS,No,,Integrated,,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-t14s-amd-ryzen-7-pro-4750u-ram-16gb-ssd-512-fhd-ips-vga-amd-radeon-1731343895987914605,Laptop Lenovo Thinkpad T14s AMD Ryzen 7 Pro 4750u RAM 16GB SSD 512 FHD IPS VGA AMD Radeon - SSD 256GB,5499000,16,5,Lenovo,AMD Ryzen 7 Pro 4750u,AMD Ryzen 7 Pro 4750u Spesifikasi : ● Processor A,16,SSD NVME 512GB ( Varian ) ● VGA Graphics : A,512,SSD,Yes,14,1920x1080,IPS,No,,Integrated,Windows 11 Professional 64bit,,Used,
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-t15-core-i5-gen-10-ram-16gb-ssd-256-full-hd-ips-thinkpad-l15-ram-8gb-ssd-256-55a2e,"Laptop Lenovo Thinkpad T15 Core i5 Gen 10 RAM 16GB SSD 256 Full HD IPS - Thinkpad L15, RAM 8GB SSD 256",4250000,100,4.8,Lenovo,AMD Ryzen 5 Pro 4650u,AMD Ryzen 5 Thinkpad L15 AMD Ryzen 5 + Keyboard U,8,SSD 256GB / 512GB WiFi Camera port USB,256,SSD,No,15.6,1920x1080,IPS,No,,Integrated,Windows 11,,Used,
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-t400-mati-kondisi-lengkap-sesuai-photo,Laptop Lenovo Thinkpad T400 Mati Kondisi Lengkap sesuai photo,350000,13,5,Lenovo,,,4,,,,No,14,,,No,,Integrated,,,Used,
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-t420-core-i5-4gb-320gb-dvd-murah-mulus,Laptop Lenovo Thinkpad T420 Core i5 - 4GB - 320GB - DVD - Murah Mulus,2599000,13,4.6,Lenovo,,,4,,,,No,14,HD,,No,,Integrated,,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-t430-core-i5-8gb-320gb-camera-murah-gan-4gb-hdd-320gb,Laptop Lenovo Thinkpad T430 Core i5 - 8GB - 320GB - Camera - Murah Gan - 4GB HDD 320GB,2050000,29,4.8,Lenovo,i5 3320M,Intel Core i5 3320M 2.60 GHz RAM 4GB / 8GB ( Varian ),4,SSD 128 / 256GB Fast Booting ( Varian ) VGA I,,SSD,No,,1367x768,,No,,Integrated,,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-t430-corei5-3320m-4gb-320gb-batt-good-hdd-320gb-4-gb,"Laptop Lenovo Thinkpad T430 - Corei5 3320M - 4GB - 320GB - Batt Good - HDD 320GB, 4 gb",2050000,40,4.9,Lenovo,i5 3320M,Intel Core i5 3320M 2.60 GHz RAM 4GB / 8GB ( Varian ),4,SSD 128 / 256GB Fast Booting ( Varian ) VGA I,,SSD,No,,1367x768,,No,,Integrated,,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-t430-corei5-3320m-8gb-ssd-256gb-batt-ok-hdd-320gb-4-gb,"Laptop Lenovo Thinkpad T430 - Corei5 3320M - 8GB - SSD 256GB - Batt OK - HDD 320GB, 4 gb",2050000,40,4.6,Lenovo,i5 3320M,Intel Core i5 3320M 2.60 GHz RAM 4GB / 8GB ( Varian ),4,SSD 128 / 256GB Fast Booting ( Varian ) VGA I,,SSD,No,,1367x768,,No,,Integrated,,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-t430-i7-4gb-ddr3-ssd-256-good-battrey-4-gb,Laptop Lenovo Thinkpad T430 - i7 - 4GB DDR3 - SSD 256 - GOOD BATTREY - 4 gb,3099000,80,4.9,Lenovo,i7 3520M 2,Intel Core i7 3520M 2,8,SSD 240GB ( Anti Lemot ) Intel hd 4000,240,SSD,No,14,1600x900,,No,,Dedicated,,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-t430s-core-i5-gen3-4gb-320gb-murah-slim-4gb-hdd-320gb-lenovo-t430,"Laptop Lenovo ThinkPad T430s Core i5 Gen3 - 4GB - 320GB - Murah Slim - 4GB HDD 320GB, Lenovo T430",2250000,50,4.9,Lenovo,i5 3320M,Intel Core i5 3320M 2.60 GHz RAM 4GB / 8GB ( Varian ),4,SSD 128 / 256GB Fast Booting ( Varian ) VGA I,,SSD,No,,1367x768,,No,,Integrated,,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-t440-corei5-4300u-8gb-320gb-win-10-slim-murah-ssd-256gb,Laptop Lenovo Thinkpad T440 Corei5 4300u 8GB 320GB Win 10 Slim Murah - SSD 256GB,3300000,100,4.8,Lenovo,,,8,,,,No,14,HD,,No,,Integrated,,1,Used,
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-t450-core-i5-5300u-8gb-ssd-128-win-10-murah-gan-ssd-512gb,Laptop Lenovo Thinkpad T450 Core i5 5300u 8GB SSD 128 Win 10 Murah Gan - SSD 512GB,3750000,90,4.9,Lenovo,i5 5300u,Intel Core i5 5300u 2.3 GHz RAM 8GB DDR3L HDD 500GB/,8,SSD 128GB /SSD 256GB/512GB “ Fast Booti,128,SSD,No,14,HD,,No,,Integrated,,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-t450-core-i5-5300u-8gb-ssd-240-win-10-murah-gan-ssd-128gb,Laptop Lenovo Thinkpad T450 Core i5 5300u 8GB SSD 240 Win 10 Murah Gan - SSD 128GB,3099000,60,4.7,Lenovo,i5 5300u,Intel Core i5 5300u 2.3 GHz RAM 8GB DDR3L HDD 500GB/,8,SSD 128GB /SSD 256GB/512GB “ Fast Booti,128,SSD,No,14,HD,,No,,Integrated,,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-t450-core-i5-5300u-8gb-ssd-512-win-10-murah-gan-ssd-128gb,Laptop Lenovo Thinkpad T450 Core i5 5300u 8GB SSD 512 Win 10 Murah Gan - SSD 128GB,3099000,40,4.9,Lenovo,i5 5300u,Intel Core i5 5300u 2.3 GHz RAM 8GB DDR3L HDD 500GB/,8,SSD 128GB /SSD 256GB/512GB “ Fast Booti,128,SSD,No,14,HD,,No,,Integrated,,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-t450s-ssd-256gb-8gb-core-i5-5300u-murah-mulus-ssd-128gb,Laptop Lenovo Thinkpad T450s SSD 256GB 8GB Core i5 5300u Murah Mulus - SSD 128GB,3050000,30,5,Lenovo,i5 5300u,Intel Core i5 5300u 2.3 GHz RAM 8GB DDR3L HDD 500GB/,8,SSD 128GB /SSD 256GB/512GB “ Fast Booti,128,SSD,No,14,HD,,No,,Integrated,,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-t460-i5-6300u-8gb-ssd-128-ips-full-hd-murah-gan-ssd-128gb-8-gb,"Laptop Lenovo Thinkpad T460 i5 6300u 8GB SSD 128 IPS FULL HD Murah Gan - SSD 128GB, 8 gb",2599000,250,5,Lenovo,i5 6200u,Intel Core i5 6200u 2.50 GHz RAM 8GB / 16GB ( Varian,8,SSD 128GB / 256GB / 512GB “ Fast Bootin,128,SSD,No,14,1920x1080,IPS,No,,Integrated,,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-t460p-core-i7-ram-16gb-ssd-nvidia-2gb-win-10-ssd-256gb-8-gb-f71b9,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-t460s-core-i7-6600u-8gb-ssd-480gb-full-hd-ips-ssd-256gb,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-t470-core-i7-6500u-ram-16gb-nvidia-2gb-win-10-core-i5-ssd-256-32-gb-e03a9,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-t470-i5-6300u-8gb-ssd-256-ips-full-hd-win-10-ssd-128gb,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-t470s-core-i5-ram-8gb-ssd-128gb-win-10-ssd-256gb-8-gb-9a880,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-t470s-core-i7-7th-gen-ram-12gb-ssd-512-fhd-ips-touch-8gb-256gb,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-t480-core-i5-8th-gen-ram-8gb-win-ori-fhd-murah-non-touch-256gb-8-gb,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-t480-core-i7-8th-gen-ram-16gb-ssd-512-fhd-ips-ssd-256gb-8-gb-13f23,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-t480s-core-i7-8th-gen-ram-16gb-ssd-touchscreen-1731728721558275518,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-t490-core-i5-gen8-ram-8gb-ssd-256gb-fhd-ips-ssd-256gb-16-gb-fe195,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-t490-core-i7-8th-gen-ram-16gb-ssd-512-fhd-ips-ssd-256gb-16-gb-98043,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-t490s-core-i5-8th-gen-ram-16gb-ssd-touchscreen-ssd-nvme-256-16-gb-d78ad,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-t495-amd-ryzen-5-3500u-ram-16gb-ssd-256-fhd-ips-1732201293665437118,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-t495-amd-ryzen-7-3700u-ram-16gb-ssd-512-fhd-ips-ssd-512gb-16-gb-fb559,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-t510-core-i7-ram-8gb-ssd-murah-mulus-dvd-win-10-hdd-320gb-4-gb,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-t540p-corei7-4800mq-ram-8gb-nvidia-1gb-full-hd-harddisk-500gb,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-t580-core-i7-8650u-8gb-ssd-256-full-hd-ips-gan-ssd-nvme-256gb-16-gb,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-w540-core-i7-ram-8gb-vga-2gb-ssd-128-hdd-500-8-gb,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-x1-carbon-10th-core-i7-gen12-ram-32gb-nvme-256gb-fhd-ips-touchscreen-1735659098135299518,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-x1-carbon-8th-core-i7-gen-10-ram-16-ssd-nvme-1tb-fhd-ips-win-11-original-1731343901455714157,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-x1-carbon-core-i5-7th-gen-ssd-256-fhd-ips-win10-ssd-256gb,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-x1-carbon-core-i5-8th-gen-ram-16gb-ssd-ips-slim-nvme-256gb-8-gb-a2a87,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-x1-carbon-core-i7-5600u-ram-8gb-ssd-512gb-touch-non-touch-256gb-2d705,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-x1-carbon-core-i7-7th-gen-ssd-256-fhd-ips-win10,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-x1-extreme-core-i7-8750h-ram-16gb-nvidia-gtx-ram-16-nvme-512,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-x1-yoga-1st-core-i7-ram-8gb-ssd-256gb-touchscreen-fhd-ips-pen-stylus-1731369665968310125,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-x1-yoga-2nd-core-i5-7th-gen-ram-8gb-ssd-256-ori-ssd-256gb-8-gb,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-x1-yoga-2nd-core-i7-7th-gen-ram-16gb-ssd-win-10-ssd-256gb,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-x1-yoga-3rd-core-i7-8th-gen-ram-16gb-ssd-win-10-x1-yoga-core-i7-ram-16-nvme-256,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-x1-yoga-6th-core-i7-gen-11-ram-16gb-ssd-nvme-512-fhd-ips-touchscreen-pen-stylus-windows-11-original-1732294696304543166,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-x13-core-i5-gen-10-ram-16gb-ssd-512-full-hd-ips-ssd-128gb-8d800,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-x13-yoga-2nd-core-i5-11th-gen-ssd-512-touch-pen-1734012246434743742,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-x13-yoga-2nd-core-i7-gen-11-ram-32gb-ssd-nvme-512-fhd-ips-touchscreen-pen-stylus-windows-11-original-1733842560897287614,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-x240-core-i5-8gb-ssd-180gb-murah-garansi-ssd-128gb-4-gb,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-x240-core-i7-ssd-128-500gb-hdd-murah-win-10-ssd-256gb-only,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-x240-corei5-4200u-4gbgb-murah-gan-bergaransi,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-x240-corei5-4300u-4gb-500gb-good-battery,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-x260-core-i5-gen6-8gb-win-10-slim-murah-ssd-128gb,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-x270-core-i5-6300u-8gb-ssd-256-win-10-x270-i5-gen-6-ram-8-ssd-128,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-x270-core-i7-6600u-ram-16gb-ssd-win-10-slim-ssd-128gb,Laptop Lenovo Thinkpad X270 Core i7 6600u RAM 16GB SSD Win 10 Slim - SSD 128GB,3850000,50,5,Lenovo,Intel Core i7 6600u,Intel Core i7 6600u @ 2,16,SSD 128GB - 256GB - SSD 512GB ( FAST BO,128,SSD,No,12,1366 x 768,,No,,Integrated,,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-x270-core-i7-7th-gen-ram-8gb-ssd-256-mulus-slim-x270-i7-gen-6-ram-16-ssd-128,"Laptop Lenovo Thinkpad X270 Core i7 7th Gen RAM 8GB SSD 256 Mulus Slim - X270 i7 Gen 6, RAM 16 SSD 128",3899000,30,4.6,Lenovo,Intel Core i7 6600u,Intel Core i7 6600u @ 2,16,SSD 128GB - 256GB - SSD 512GB ( FAST BO,128,SSD,No,12,1366 x 768,,No,,Integrated,,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-x270-core-i7-ram-8gb-ssd-256-full-hd-ips-murah,Laptop Lenovo Thinkpad X270 Core i7 RAM 8GB SSD 256 Full HD IPS Murah,5500000,6,5,Lenovo,i7 6600u,Intel Core i7 6600u 2.60 GHz up to 2.80 GHz RAM 8GB D,8,SSD 256GB * Fast booting * WEBCAM VGA i,256,SSD,No,12.5,1920x1080,IPS,No,,Integrated,,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-x280-core-i5-gen-8-ram-8gb-ssd-fhd-ips-win-10-ssd-128gb,Laptop Lenovo Thinkpad X280 Core i5 Gen 8 RAM 8GB SSD FHD IPS Win 10 - SSD 128GB,2600000,250,5,Lenovo,i5 8350u,Intel Core i5 8350u 1.70 GHz ( 8 Core ) -Memory DDR4,8,SSD 128GB / 256GB / 512GB ( FAST BOOTIN,128,SSD,No,12.5,1367x768,,No,,Integrated,,2,Used,
